f_code,f_province,f_city,f_county,f_level,f_pinyin,f_shouzimu
522322,贵州省,黔西南布依族苗族自治州,兴仁县,3,qian_xi_nan_bu_yi_zu_miao_zu_zi_zhi_zhou,x
522323,贵州省,黔西南布依族苗族自治州,普安县,3,qian_xi_nan_bu_yi_zu_miao_zu_zi_zhi_zhou,p
522324,贵州省,黔西南布依族苗族自治州,晴隆县,3,qian_xi_nan_bu_yi_zu_miao_zu_zi_zhi_zhou,q
522325,贵州省,黔西南布依族苗族自治州,贞丰县,3,qian_xi_nan_bu_yi_zu_miao_zu_zi_zhi_zhou,z
522326,贵州省,黔西南布依族苗族自治州,望谟县,3,qian_xi_nan_bu_yi_zu_miao_zu_zi_zhi_zhou,w
522327,贵州省,黔西南布依族苗族自治州,册亨县,3,qian_xi_nan_bu_yi_zu_miao_zu_zi_zhi_zhou,c
522328,贵州省,黔西南布依族苗族自治州,安龙县,3,qian_xi_nan_bu_yi_zu_miao_zu_zi_zhi_zhou,a
522600,贵州省,黔东南苗族侗族自治州,,2,qian_dong_nan_miao_zu_dong_zu_zi_zhi_zhou,q
522601,贵州省,黔东南苗族侗族自治州,凯里市,3,qian_dong_nan_miao_zu_dong_zu_zi_zhi_zhou,k
522622,贵州省,黔东南苗族侗族自治州,黄平县,3,qian_dong_nan_miao_zu_dong_zu_zi_zhi_zhou,h
522623,贵州省,黔东南苗族侗族自治州,施秉县,3,qian_dong_nan_miao_zu_dong_zu_zi_zhi_zhou,s
522624,贵州省,黔东南苗族侗族自治州,三穗县,3,qian_dong_nan_miao_zu_dong_zu_zi_zhi_zhou,s
522625,贵州省,黔东南苗族侗族自治州,镇远县,3,qian_dong_nan_miao_zu_dong_zu_zi_zhi_zhou,z
522626,贵州省,黔东南苗族侗族自治州,岑巩县,3,qian_dong_nan_miao_zu_dong_zu_zi_zhi_zhou,c
522627,贵州省,黔东南苗族侗族自治州,天柱县,3,qian_dong_nan_miao_zu_dong_zu_zi_zhi_zhou,t
522628,贵州省,黔东南苗族侗族自治州,锦屏县,3,qian_dong_nan_miao_zu_dong_zu_zi_zhi_zhou,j
522629,贵州省,黔东南苗族侗族自治州,剑河县,3,qian_dong_nan_miao_zu_dong_zu_zi_zhi_zhou,j
522630,贵州省,黔东南苗族侗族自治州,台江县,3,qian_dong_nan_miao_zu_dong_zu_zi_zhi_zhou,t
522631,贵州省,黔东南苗族侗族自治州,黎平县,3,qian_dong_nan_miao_zu_dong_zu_zi_zhi_zhou,l
522632,贵州省,黔东南苗族侗族自治州,榕江县,3,qian_dong_nan_miao_zu_dong_zu_zi_zhi_zhou,r
522633,贵州省,黔东南苗族侗族自治州,从江县,3,qian_dong_nan_miao_zu_dong_zu_zi_zhi_zhou,c
522634,贵州省,黔东南苗族侗族自治州,雷山县,3,qian_dong_nan_miao_zu_dong_zu_zi_zhi_zhou,l
522635,贵州省,黔东南苗族侗族自治州,麻江县,3,qian_dong_nan_miao_zu_dong_zu_zi_zhi_zhou,m
522636,贵州省,黔东南苗族侗族自治州,丹寨县,3,qian_dong_nan_miao_zu_dong_zu_zi_zhi_zhou,d
522700,贵州省,黔南布依族苗族自治州,,2,qian_nan_bu_yi_zu_miao_zu_zi_zhi_zhou,q
522701,贵州省,黔南布依族苗族自治州,都匀市,3,qian_nan_bu_yi_zu_miao_zu_zi_zhi_zhou,d
522702,贵州省,黔南布依族苗族自治州,福泉市,3,qian_nan_bu_yi_zu_miao_zu_zi_zhi_zhou,f
522722,贵州省,黔南布依族苗族自治州,荔波县,3,qian_nan_bu_yi_zu_miao_zu_zi_zhi_zhou,l
522723,贵州省,黔南布依族苗族自治州,贵定县,3,qian_nan_bu_yi_zu_miao_zu_zi_zhi_zhou,g
522725,贵州省,黔南布依族苗族自治州,瓮安县,3,qian_nan_bu_yi_zu_miao_zu_zi_zhi_zhou,w
522726,贵州省,黔南布依族苗族自治州,独山县,3,qian_nan_bu_yi_zu_miao_zu_zi_zhi_zhou,d
522727,贵州省,黔南布依族苗族自治州,平塘县,3,qian_nan_bu_yi_zu_miao_zu_zi_zhi_zhou,p
522728,贵州省,黔南布依族苗族自治州,罗甸县,3,qian_nan_bu_yi_zu_miao_zu_zi_zhi_zhou,l
522729,贵州省,黔南布依族苗族自治州,长顺县,3,qian_nan_bu_yi_zu_miao_zu_zi_zhi_zhou,z
522730,贵州省,黔南布依族苗族自治州,龙里县,3,qian_nan_bu_yi_zu_miao_zu_zi_zhi_zhou,l
522731,贵州省,黔南布依族苗族自治州,惠水县,3,qian_nan_bu_yi_zu_miao_zu_zi_zhi_zhou,h
522732,贵州省,黔南布依族苗族自治州,三都水族自治县,3,qian_nan_bu_yi_zu_miao_zu_zi_zhi_zhou,s
530000,云南省,,,1,yun_nan_sheng,y
530100,云南省,昆明市,,2,kun_ming_shi,k
530114,云南省,昆明市,呈贡区,3,kun_ming_shi,c
530102,云南省,昆明市,五华区,3,kun_ming_shi,w
530103,云南省,昆明市,盘龙区,3,kun_ming_shi,p
530111,云南省,昆明市,官渡区,3,kun_ming_shi,g
530112,云南省,昆明市,西山区,3,kun_ming_shi,x
530113,云南省,昆明市,东川区,3,kun_ming_shi,d
530115,云南省,昆明市,晋宁区,3,kun_ming_shi,j
530181,云南省,昆明市,安宁市,3,kun_ming_shi,a
530124,云南省,昆明市,富民县,3,kun_ming_shi,f
530125,云南省,昆明市,宜良县,3,kun_ming_shi,y
530127,云南省,昆明市,嵩明县,3,kun_ming_shi,s
530126,云南省,昆明市,石林彝族自治县,3,kun_ming_shi,s
530128,云南省,昆明市,禄劝彝族苗族自治县,3,kun_ming_shi,l
530129,云南省,昆明市,寻甸回族彝族自治县,3,kun_ming_shi,x
530300,云南省,曲靖市,,2,qu_jing_shi,q
530302,云南省,曲靖市,麒麟区,3,qu_jing_shi,q
530303,云南省,曲靖市,沾益区,3,qu_jing_shi,z
530381,云南省,曲靖市,宣威市,3,qu_jing_shi,x
530321,云南省,曲靖市,马龙县,3,qu_jing_shi,m
530322,云南省,曲靖市,陆良县,3,qu_jing_shi,l
530323,云南省,曲靖市,师宗县,3,qu_jing_shi,s
530324,云南省,曲靖市,罗平县,3,qu_jing_shi,l
530325,云南省,曲靖市,富源县,3,qu_jing_shi,f
530326,云南省,曲靖市,会泽县,3,qu_jing_shi,h
530400,云南省,玉溪市,,2,yu_xi_shi,y
530402,云南省,玉溪市,红塔区,3,yu_xi_shi,h
530403,云南省,玉溪市,江川区,3,yu_xi_shi,j
530422,云南省,玉溪市,澄江县,3,yu_xi_shi,c
530423,云南省,玉溪市,通海县,3,yu_xi_shi,t
530424,云南省,玉溪市,华宁县,3,yu_xi_shi,h
530425,云南省,玉溪市,易门县,3,yu_xi_shi,y
530426,云南省,玉溪市,峨山彝族自治县,3,yu_xi_shi,e
530427,云南省,玉溪市,新平彝族傣族自治县,3,yu_xi_shi,x
530428,云南省,玉溪市,元江哈尼族彝族傣族自治县,3,yu_xi_shi,y
530500,云南省,保山市,,2,bao_shan_shi,b
530502,云南省,保山市,隆阳区,3,bao_shan_shi,l
530581,云南省,保山市,腾冲市,3,bao_shan_shi,t
530521,云南省,保山市,施甸县,3,bao_shan_shi,s
530523,云南省,保山市,龙陵县,3,bao_shan_shi,l
530524,云南省,保山市,昌宁县,3,bao_shan_shi,c
530600,云南省,昭通市,,2,zhao_tong_shi,z
530602,云南省,昭通市,昭阳区,3,zhao_tong_shi,z
530621,云南省,昭通市,鲁甸县,3,zhao_tong_shi,l
530622,云南省,昭通市,巧家县,3,zhao_tong_shi,q
530623,云南省,昭通市,盐津县,3,zhao_tong_shi,y
530624,云南省,昭通市,大关县,3,zhao_tong_shi,d
530625,云南省,昭通市,永善县,3,zhao_tong_shi,y
530626,云南省,昭通市,绥江县,3,zhao_tong_shi,s
530627,云南省,昭通市,镇雄县,3,zhao_tong_shi,z
530628,云南省,昭通市,彝良县,3,zhao_tong_shi,y
530629,云南省,昭通市,威信县,3,zhao_tong_shi,w
530630,云南省,昭通市,水富县,3,zhao_tong_shi,s
530700,云南省,丽江市,,2,li_jiang_shi,l
530702,云南省,丽江市,古城区,3,li_jiang_shi,g
530722,云南省,丽江市,永胜县,3,li_jiang_shi,y
530723,云南省,丽江市,华坪县,3,li_jiang_shi,h
530721,云南省,丽江市,玉龙纳西族自治县,3,li_jiang_shi,y
530724,云南省,丽江市,宁蒗彝族自治县,3,li_jiang_shi,n
530800,云南省,普洱市,,2,pu_er_shi,p
530802,云南省,普洱市,思茅区,3,pu_er_shi,s
530821,云南省,普洱市,宁洱哈尼族彝族自治县,3,pu_er_shi,n
530822,云南省,普洱市,墨江哈尼族自治县,3,pu_er_shi,m
530823,云南省,普洱市,景东彝族自治县,3,pu_er_shi,j
530824,云南省,普洱市,景谷傣族彝族自治县,3,pu_er_shi,j
530825,云南省,普洱市,镇沅彝族哈尼族拉祜族自治县,3,pu_er_shi,z
530826,云南省,普洱市,江城哈尼族彝族自治县,3,pu_er_shi,j
530827,云南省,普洱市,孟连傣族拉祜族佤族自治县,3,pu_er_shi,m
530828,云南省,普洱市,澜沧拉祜族自治县,3,pu_er_shi,l
530829,云南省,普洱市,西盟佤族自治县,3,pu_er_shi,x
530900,云南省,临沧市,,2,lin_cang_shi,l
530902,云南省,临沧市,临翔区,3,lin_cang_shi,l
530921,云南省,临沧市,凤庆县,3,lin_cang_shi,f
530922,云南省,临沧市,云县,3,lin_cang_shi,y
530923,云南省,临沧市,永德县,3,lin_cang_shi,y
530924,云南省,临沧市,镇康县,3,lin_cang_shi,z
530925,云南省,临沧市,双江拉祜族佤族布朗族傣族自治县,3,lin_cang_shi,s
530926,云南省,临沧市,耿马傣族佤族自治县,3,lin_cang_shi,g
530927,云南省,临沧市,沧源佤族自治县,3,lin_cang_shi,c
532300,云南省,楚雄彝族自治州,,2,chu_xiong_yi_zu_zi_zhi_zhou,c
532301,云南省,楚雄彝族自治州,楚雄市,3,chu_xiong_yi_zu_zi_zhi_zhou,c
532322,云南省,楚雄彝族自治州,双柏县,3,chu_xiong_yi_zu_zi_zhi_zhou,s
532323,云南省,楚雄彝族自治州,牟定县,3,chu_xiong_yi_zu_zi_zhi_zhou,m
532324,云南省,楚雄彝族自治州,南华县,3,chu_xiong_yi_zu_zi_zhi_zhou,n
532325,云南省,楚雄彝族自治州,姚安县,3,chu_xiong_yi_zu_zi_zhi_zhou,y
532326,云南省,楚雄彝族自治州,大姚县,3,chu_xiong_yi_zu_zi_zhi_zhou,d
532327,云南省,楚雄彝族自治州,永仁县,3,chu_xiong_yi_zu_zi_zhi_zhou,y
532328,云南省,楚雄彝族自治州,元谋县,3,chu_xiong_yi_zu_zi_zhi_zhou,y
532329,云南省,楚雄彝族自治州,武定县,3,chu_xiong_yi_zu_zi_zhi_zhou,w
532331,云南省,楚雄彝族自治州,禄丰县,3,chu_xiong_yi_zu_zi_zhi_zhou,l
532500,云南省,红河哈尼族彝族自治州,,2,hong_he_ha_ni_zu_yi_zu_zi_zhi_zhou,h
532503,云南省,红河哈尼族彝族自治州,蒙自市,3,hong_he_ha_ni_zu_yi_zu_zi_zhi_zhou,m
532501,云南省,红河哈尼族彝族自治州,个旧市,3,hong_he_ha_ni_zu_yi_zu_zi_zhi_zhou,g
532502,云南省,红河哈尼族彝族自治州,开远市,3,hong_he_ha_ni_zu_yi_zu_zi_zhi_zhou,k
532504,云南省,红河哈尼族彝族自治州,弥勒市,3,hong_he_ha_ni_zu_yi_zu_zi_zhi_zhou,m
532524,云南省,红河哈尼族彝族自治州,建水县,3,hong_he_ha_ni_zu_yi_zu_zi_zhi_zhou,j
532525,云南省,红河哈尼族彝族自治州,石屏县,3,hong_he_ha_ni_zu_yi_zu_zi_zhi_zhou,s
532527,云南省,红河哈尼族彝族自治州,泸西县,3,hong_he_ha_ni_zu_yi_zu_zi_zhi_zhou,l
532528,云南省,红河哈尼族彝族自治州,元阳县,3,hong_he_ha_ni_zu_yi_zu_zi_zhi_zhou,y
532529,云南省,红河哈尼族彝族自治州,红河县,3,hong_he_ha_ni_zu_yi_zu_zi_zhi_zhou,h
532531,云南省,红河哈尼族彝族自治州,绿春县,3,hong_he_ha_ni_zu_yi_zu_zi_zhi_zhou,l
532523,云南省,红河哈尼族彝族自治州,屏边苗族自治县,3,hong_he_ha_ni_zu_yi_zu_zi_zhi_zhou,p
532530,云南省,红河哈尼族彝族自治州,金平苗族瑶族傣族自治县,3,hong_he_ha_ni_zu_yi_zu_zi_zhi_zhou,j
532532,云南省,红河哈尼族彝族自治州,河口瑶族自治县,3,hong_he_ha_ni_zu_yi_zu_zi_zhi_zhou,h
532600,云南省,文山壮族苗族自治州,,2,wen_shan_zhuang_zu_miao_zu_zi_zhi_zhou,w
532601,云南省,文山壮族苗族自治州,文山市,3,wen_shan_zhuang_zu_miao_zu_zi_zhi_zhou,w
532622,云南省,文山壮族苗族自治州,砚山县,3,wen_shan_zhuang_zu_miao_zu_zi_zhi_zhou,y
532623,云南省,文山壮族苗族自治州,西畴县,3,wen_shan_zhuang_zu_miao_zu_zi_zhi_zhou,x
532624,云南省,文山壮族苗族自治州,麻栗坡县,3,wen_shan_zhuang_zu_miao_zu_zi_zhi_zhou,m
532625,云南省,文山壮族苗族自治州,马关县,3,wen_shan_zhuang_zu_miao_zu_zi_zhi_zhou,m
532626,云南省,文山壮族苗族自治州,丘北县,3,wen_shan_zhuang_zu_miao_zu_zi_zhi_zhou,q
532627,云南省,文山壮族苗族自治州,广南县,3,wen_shan_zhuang_zu_miao_zu_zi_zhi_zhou,g
532628,云南省,文山壮族苗族自治州,富宁县,3,wen_shan_zhuang_zu_miao_zu_zi_zhi_zhou,f
532800,云南省,西双版纳傣族自治州,,2,xi_shuang_ban_na_dai_zu_zi_zhi_zhou,x
532801,云南省,西双版纳傣族自治州,景洪市,3,xi_shuang_ban_na_dai_zu_zi_zhi_zhou,j
532822,云南省,西双版纳傣族自治州,勐海县,3,xi_shuang_ban_na_dai_zu_zi_zhi_zhou,m
532823,云南省,西双版纳傣族自治州,勐腊县,3,xi_shuang_ban_na_dai_zu_zi_zhi_zhou,m
532900,云南省,大理白族自治州,,2,da_li_bai_zu_zi_zhi_zhou,d
532901,云南省,大理白族自治州,大理市,3,da_li_bai_zu_zi_zhi_zhou,d
532923,云南省,大理白族自治州,祥云县,3,da_li_bai_zu_zi_zhi_zhou,x
532924,云南省,大理白族自治州,宾川县,3,da_li_bai_zu_zi_zhi_zhou,b
532925,云南省,大理白族自治州,弥渡县,3,da_li_bai_zu_zi_zhi_zhou,m
532928,云南省,大理白族自治州,永平县,3,da_li_bai_zu_zi_zhi_zhou,y
532929,云南省,大理白族自治州,云龙县,3,da_li_bai_zu_zi_zhi_zhou,y
532930,云南省,大理白族自治州,洱源县,3,da_li_bai_zu_zi_zhi_zhou,e
532931,云南省,大理白族自治州,剑川县,3,da_li_bai_zu_zi_zhi_zhou,j
532932,云南省,大理白族自治州,鹤庆县,3,da_li_bai_zu_zi_zhi_zhou,h
532922,云南省,大理白族自治州,漾濞彝族自治县,3,da_li_bai_zu_zi_zhi_zhou,y
532926,云南省,大理白族自治州,南涧彝族自治县,3,da_li_bai_zu_zi_zhi_zhou,n
532927,云南省,大理白族自治州,巍山彝族回族自治县,3,da_li_bai_zu_zi_zhi_zhou,w
533100,云南省,德宏傣族景颇族自治州,,2,de_hong_dai_zu_jing_po_zu_zi_zhi_zhou,d
533103,云南省,德宏傣族景颇族自治州,芒市,3,de_hong_dai_zu_jing_po_zu_zi_zhi_zhou,m
533102,云南省,德宏傣族景颇族自治州,瑞丽市,3,de_hong_dai_zu_jing_po_zu_zi_zhi_zhou,r
533122,云南省,德宏傣族景颇族自治州,梁河县,3,de_hong_dai_zu_jing_po_zu_zi_zhi_zhou,l
533123,云南省,德宏傣族景颇族自治州,盈江县,3,de_hong_dai_zu_jing_po_zu_zi_zhi_zhou,y
533124,云南省,德宏傣族景颇族自治州,陇川县,3,de_hong_dai_zu_jing_po_zu_zi_zhi_zhou,l
533300,云南省,怒江傈僳族自治州,,2,nu_jiang_li_su_zu_zi_zhi_zhou,n
533301,云南省,怒江傈僳族自治州,泸水市,3,nu_jiang_li_su_zu_zi_zhi_zhou,l
533323,云南省,怒江傈僳族自治州,福贡县,3,nu_jiang_li_su_zu_zi_zhi_zhou,f
533324,云南省,怒江傈僳族自治州,贡山独龙族怒族自治县,3,nu_jiang_li_su_zu_zi_zhi_zhou,g
533325,云南省,怒江傈僳族自治州,兰坪白族普米族自治县,3,nu_jiang_li_su_zu_zi_zhi_zhou,l
533400,云南省,迪庆藏族自治州,,2,di_qing_zang_zu_zi_zhi_zhou,d
533401,云南省,迪庆藏族自治州,香格里拉市,3,di_qing_zang_zu_zi_zhi_zhou,x
533422,云南省,迪庆藏族自治州,德钦县,3,di_qing_zang_zu_zi_zhi_zhou,d
533423,云南省,迪庆藏族自治州,维西傈僳族自治县,3,di_qing_zang_zu_zi_zhi_zhou,w
540000,西藏自治区,,,1,xi_zang_zi_zhi_qu,x
540100,西藏自治区,拉萨市,,2,la_sa_shi,l
540102,西藏自治区,拉萨市,城关区,3,la_sa_shi,c
540121,西藏自治区,拉萨市,林周县,3,la_sa_shi,l
540122,西藏自治区,拉萨市,当雄县,3,la_sa_shi,d
540123,西藏自治区,拉萨市,尼木县,3,la_sa_shi,n
540124,西藏自治区,拉萨市,曲水县,3,la_sa_shi,q
540103,西藏自治区,拉萨市,堆龙德庆区,3,la_sa_shi,d
540126,西藏自治区,拉萨市,达孜县,3,la_sa_shi,d
540127,西藏自治区,拉萨市,墨竹工卡县,3,la_sa_shi,m
540200,西藏自治区,日喀则市,,2,ri_ka_ze_shi,r
540202,西藏自治区,日喀则市,桑珠孜区,3,ri_ka_ze_shi,s
540221,西藏自治区,日喀则市,南木林县,3,ri_ka_ze_shi,n
540222,西藏自治区,日喀则市,江孜县,3,ri_ka_ze_shi,j
540223,西藏自治区,日喀则市,定日县,3,ri_ka_ze_shi,d
540224,西藏自治区,日喀则市,萨迦县,3,ri_ka_ze_shi,s
540225,西藏自治区,日喀则市,拉孜县,3,ri_ka_ze_shi,l
540226,西藏自治区,日喀则市,昂仁县,3,ri_ka_ze_shi,a
540227,西藏自治区,日喀则市,谢通门县,3,ri_ka_ze_shi,x
540228,西藏自治区,日喀则市,白朗县,3,ri_ka_ze_shi,b
540229,西藏自治区,日喀则市,仁布县,3,ri_ka_ze_shi,r
540230,西藏自治区,日喀则市,康马县,3,ri_ka_ze_shi,k
540231,西藏自治区,日喀则市,定结县,3,ri_ka_ze_shi,d
540232,西藏自治区,日喀则市,仲巴县,3,ri_ka_ze_shi,z
540233,西藏自治区,日喀则市,亚东县,3,ri_ka_ze_shi,y
540234,西藏自治区,日喀则市,吉隆县,3,ri_ka_ze_shi,j
540235,西藏自治区,日喀则市,聂拉木县,3,ri_ka_ze_shi,n
540236,西藏自治区,日喀则市,萨嘎县,3,ri_ka_ze_shi,s
540237,西藏自治区,日喀则市,岗巴县,3,ri_ka_ze_shi,g
540300,西藏自治区,昌都市,,2,chang_dou_shi,c
540302,西藏自治区,昌都市,卡若区,3,chang_dou_shi,k
540321,西藏自治区,昌都市,江达县,3,chang_dou_shi,j
540322,西藏自治区,昌都市,贡觉县,3,chang_dou_shi,g
540323,西藏自治区,昌都市,类乌齐县,3,chang_dou_shi,l
540324,西藏自治区,昌都市,丁青县,3,chang_dou_shi,d
540325,西藏自治区,昌都市,察雅县,3,chang_dou_shi,c
540326,西藏自治区,昌都市,八宿县,3,chang_dou_shi,b
540327,西藏自治区,昌都市,左贡县,3,chang_dou_shi,z
540328,西藏自治区,昌都市,芒康县,3,chang_dou_shi,m
540329,西藏自治区,昌都市,洛隆县,3,chang_dou_shi,l
540330,西藏自治区,昌都市,边坝县,3,chang_dou_shi,b
540400,西藏自治区,林芝市,,2,lin_zhi_shi,l
540402,西藏自治区,林芝市,巴宜区,3,lin_zhi_shi,b
540421,西藏自治区,林芝市,工布江达县,3,lin_zhi_shi,g
540422,西藏自治区,林芝市,米林县,3,lin_zhi_shi,m
540423,西藏自治区,林芝市,墨脱县,3,lin_zhi_shi,m
540424,西藏自治区,林芝市,波密县,3,lin_zhi_shi,b
540425,西藏自治区,林芝市,察隅县,3,lin_zhi_shi,c
540426,西藏自治区,林芝市,朗县,3,lin_zhi_shi,l
540500,西藏自治区,山南市,,2,shan_nan_shi,s
540502,西藏自治区,山南市,乃东区,3,shan_nan_shi,n
540521,西藏自治区,山南市,扎囊县,3,shan_nan_shi,z
540522,西藏自治区,山南市,贡嘎县,3,shan_nan_shi,g
540523,西藏自治区,山南市,桑日县,3,shan_nan_shi,s
540524,西藏自治区,山南市,琼结县,3,shan_nan_shi,q
540525,西藏自治区,山南市,曲松县,3,shan_nan_shi,q
540526,西藏自治区,山南市,措美县,3,shan_nan_shi,c
540527,西藏自治区,山南市,洛扎县,3,shan_nan_shi,l
540528,西藏自治区,山南市,加查县,3,shan_nan_shi,j
540529,西藏自治区,山南市,隆子县,3,shan_nan_shi,l
540530,西藏自治区,山南市,错那县,3,shan_nan_shi,c
540531,西藏自治区,山南市,浪卡子县,3,shan_nan_shi,l
542400,西藏自治区,那曲地区,,2,nei_qu_di_qu,n
542421,西藏自治区,那曲地区,那曲县,3,nei_qu_di_qu,n
542422,西藏自治区,那曲地区,嘉黎县,3,nei_qu_di_qu,j
542423,西藏自治区,那曲地区,比如县,3,nei_qu_di_qu,b
542424,西藏自治区,那曲地区,聂荣县,3,nei_qu_di_qu,n
542425,西藏自治区,那曲地区,安多县,3,nei_qu_di_qu,a
542426,西藏自治区,那曲地区,申扎县,3,nei_qu_di_qu,s
542427,西藏自治区,那曲地区,索县,3,nei_qu_di_qu,s
542428,西藏自治区,那曲地区,班戈县,3,nei_qu_di_qu,b
542429,西藏自治区,那曲地区,巴青县,3,nei_qu_di_qu,b
542430,西藏自治区,那曲地区,尼玛县,3,nei_qu_di_qu,n
542431,西藏自治区,那曲地区,双湖县,3,nei_qu_di_qu,s
542500,西藏自治区,阿里地区,,2,a_li_di_qu,a
542523,西藏自治区,阿里地区,噶尔县,3,a_li_di_qu,g
542521,西藏自治区,阿里地区,普兰县,3,a_li_di_qu,p
542522,西藏自治区,阿里地区,札达县,3,a_li_di_qu,z
542524,西藏自治区,阿里地区,日土县,3,a_li_di_qu,r
542525,西藏自治区,阿里地区,革吉县,3,a_li_di_qu,g
542526,西藏自治区,阿里地区,改则县,3,a_li_di_qu,g
542527,西藏自治区,阿里地区,措勤县,3,a_li_di_qu,c
610000,陕西省,,,1,shan_xi_sheng,s
610100,陕西省,西安市,,2,xi_an_shi,x
610112,陕西省,西安市,未央区,3,xi_an_shi,w
610102,陕西省,西安市,新城区,3,xi_an_shi,x
610103,陕西省,西安市,碑林区,3,xi_an_shi,b
610104,陕西省,西安市,莲湖区,3,xi_an_shi,l
610111,陕西省,西安市,灞桥区,3,xi_an_shi,b
610113,陕西省,西安市,雁塔区,3,xi_an_shi,y
610114,陕西省,西安市,阎良区,3,xi_an_shi,y
610115,陕西省,西安市,临潼区,3,xi_an_shi,l
610116,陕西省,西安市,长安区,3,xi_an_shi,z
610117,陕西省,西安市,高陵区,3,xi_an_shi,g
610118,陕西省,西安市,鄠邑区,3,xi_an_shi,h
610122,陕西省,西安市,蓝田县,3,xi_an_shi,l
610124,陕西省,西安市,周至县,3,xi_an_shi,z
610200,陕西省,铜川市,,2,tong_chuan_shi,t
610204,陕西省,铜川市,耀州区,3,tong_chuan_shi,y
610202,陕西省,铜川市,王益区,3,tong_chuan_shi,w
610203,陕西省,铜川市,印台区,3,tong_chuan_shi,y
610222,陕西省,铜川市,宜君县,3,tong_chuan_shi,y
610300,陕西省,宝鸡市,,2,bao_ji_shi,b
610303,陕西省,宝鸡市,金台区,3,bao_ji_shi,j
610302,陕西省,宝鸡市,渭滨区,3,bao_ji_shi,w
610304,陕西省,宝鸡市,陈仓区,3,bao_ji_shi,c
610322,陕西省,宝鸡市,凤翔县,3,bao_ji_shi,f
610323,陕西省,宝鸡市,岐山县,3,bao_ji_shi,q
610324,陕西省,宝鸡市,扶风县,3,bao_ji_shi,f
610326,陕西省,宝鸡市,眉县,3,bao_ji_shi,m
610327,陕西省,宝鸡市,陇县,3,bao_ji_shi,l
610328,陕西省,宝鸡市,千阳县,3,bao_ji_shi,q
610329,陕西省,宝鸡市,麟游县,3,bao_ji_shi,l
610330,陕西省,宝鸡市,凤县,3,bao_ji_shi,f
610331,陕西省,宝鸡市,太白县,3,bao_ji_shi,t
610400,陕西省,咸阳市,,2,xian_yang_shi,x
610402,陕西省,咸阳市,秦都区,3,xian_yang_shi,q
610403,陕西省,咸阳市,杨陵区,3,xian_yang_shi,y
610404,陕西省,咸阳市,渭城区,3,xian_yang_shi,w
610481,陕西省,咸阳市,兴平市,3,xian_yang_shi,x
610422,陕西省,咸阳市,三原县,3,xian_yang_shi,s
610423,陕西省,咸阳市,泾阳县,3,xian_yang_shi,j
610424,陕西省,咸阳市,乾县,3,xian_yang_shi,q
610425,陕西省,咸阳市,礼泉县,3,xian_yang_shi,l
610426,陕西省,咸阳市,永寿县,3,xian_yang_shi,y
610427,陕西省,咸阳市,彬县,3,xian_yang_shi,b
610428,陕西省,咸阳市,长武县,3,xian_yang_shi,z
610429,陕西省,咸阳市,旬邑县,3,xian_yang_shi,x
610430,陕西省,咸阳市,淳化县,3,xian_yang_shi,c
610431,陕西省,咸阳市,武功县,3,xian_yang_shi,w
610500,陕西省,渭南市,,2,wei_nan_shi,w
610502,陕西省,渭南市,临渭区,3,wei_nan_shi,l
610581,陕西省,渭南市,韩城市,3,wei_nan_shi,h
610582,陕西省,渭南市,华阴市,3,wei_nan_shi,h
610503,陕西省,渭南市,华州区,3,wei_nan_shi,h
610522,陕西省,渭南市,潼关县,3,wei_nan_shi,t
610523,陕西省,渭南市,大荔县,3,wei_nan_shi,d
610524,陕西省,渭南市,合阳县,3,wei_nan_shi,h
610525,陕西省,渭南市,澄城县,3,wei_nan_shi,c
610526,陕西省,渭南市,蒲城县,3,wei_nan_shi,p
610527,陕西省,渭南市,白水县,3,wei_nan_shi,b
610528,陕西省,渭南市,富平县,3,wei_nan_shi,f
610600,陕西省,延安市,,2,yan_an_shi,y
610602,陕西省,延安市,宝塔区,3,yan_an_shi,b
610603,陕西省,延安市,安塞区,3,yan_an_shi,a
610621,陕西省,延安市,延长县,3,yan_an_shi,y
610622,陕西省,延安市,延川县,3,yan_an_shi,y
610623,陕西省,延安市,子长县,3,yan_an_shi,z
610625,陕西省,延安市,志丹县,3,yan_an_shi,z
610626,陕西省,延安市,吴起县,3,yan_an_shi,w
610627,陕西省,延安市,甘泉县,3,yan_an_shi,g
610628,陕西省,延安市,富县,3,yan_an_shi,f
610629,陕西省,延安市,洛川县,3,yan_an_shi,l
610630,陕西省,延安市,宜川县,3,yan_an_shi,y
610631,陕西省,延安市,黄龙县,3,yan_an_shi,h
610632,陕西省,延安市,黄陵县,3,yan_an_shi,h
610700,陕西省,汉中市,,2,han_zhong_shi,h
610702,陕西省,汉中市,汉台区,3,han_zhong_shi,h
610721,陕西省,汉中市,南郑县,3,han_zhong_shi,n
610722,陕西省,汉中市,城固县,3,han_zhong_shi,c
610723,陕西省,汉中市,洋县,3,han_zhong_shi,y
610724,陕西省,汉中市,西乡县,3,han_zhong_shi,x
610725,陕西省,汉中市,勉县,3,han_zhong_shi,m
610726,陕西省,汉中市,宁强县,3,han_zhong_shi,n
610727,陕西省,汉中市,略阳县,3,han_zhong_shi,l
610728,陕西省,汉中市,镇巴县,3,han_zhong_shi,z
610729,陕西省,汉中市,留坝县,3,han_zhong_shi,l
610730,陕西省,汉中市,佛坪县,3,han_zhong_shi,f
610800,陕西省,榆林市,,2,yu_lin_shi,y
