ID,Pid,Name,Level,Pinyin,First,Province,City,County
230307,230300,麻山区,3,MA_SHAN_QU,M,黑龙江省,鸡西市,麻山区
230381,230300,虎林市,3,HU_LIN_SHI,H,黑龙江省,鸡西市,虎林市
230382,230300,密山市,3,MI_SHAN_SHI,M,黑龙江省,鸡西市,密山市
230321,230300,鸡东县,3,JI_DONG_XIAN,J,黑龙江省,鸡西市,鸡东县
230400,230000,鹤岗市,2,HE_GANG_SHI,H,黑龙江省,鹤岗市,
230402,230400,向阳区,3,XIANG_YANG_QU,X,黑龙江省,鹤岗市,向阳区
230403,230400,工农区,3,GONG_NONG_QU,G,黑龙江省,鹤岗市,工农区
230404,230400,南山区,3,NAN_SHAN_QU,N,黑龙江省,鹤岗市,南山区
230405,230400,兴安区,3,XING_AN_QU,X,黑龙江省,鹤岗市,兴安区
230406,230400,东山区,3,DONG_SHAN_QU,D,黑龙江省,鹤岗市,东山区
230407,230400,兴山区,3,XING_SHAN_QU,X,黑龙江省,鹤岗市,兴山区
230421,230400,萝北县,3,LUO_BEI_XIAN,L,黑龙江省,鹤岗市,萝北县
230422,230400,绥滨县,3,SUI_BIN_XIAN,S,黑龙江省,鹤岗市,绥滨县
230500,230000,双鸭山市,2,SHUANG_YA_SHAN_SHI,S,黑龙江省,双鸭山市,
230502,230500,尖山区,3,JIAN_SHAN_QU,J,黑龙江省,双鸭山市,尖山区
230503,230500,岭东区,3,LING_DONG_QU,L,黑龙江省,双鸭山市,岭东区
230505,230500,四方台区,3,SI_FANG_TAI_QU,S,黑龙江省,双鸭山市,四方台区
230506,230500,宝山区,3,BAO_SHAN_QU,B,黑龙江省,双鸭山市,宝山区
230521,230500,集贤县,3,JI_XIAN_XIAN,J,黑龙江省,双鸭山市,集贤县
230522,230500,友谊县,3,YOU_YI_XIAN,Y,黑龙江省,双鸭山市,友谊县
230523,230500,宝清县,3,BAO_QING_XIAN,B,黑龙江省,双鸭山市,宝清县
230524,230500,饶河县,3,RAO_HE_XIAN,R,黑龙江省,双鸭山市,饶河县
230600,230000,大庆市,2,DA_QING_SHI,D,黑龙江省,大庆市,
230602,230600,萨尔图区,3,SA_ER_TU_QU,S,黑龙江省,大庆市,萨尔图区
230603,230600,龙凤区,3,LONG_FENG_QU,L,黑龙江省,大庆市,龙凤区
230604,230600,让胡路区,3,RANG_HU_LU_QU,R,黑龙江省,大庆市,让胡路区
230605,230600,红岗区,3,HONG_GANG_QU,H,黑龙江省,大庆市,红岗区
230606,230600,大同区,3,DA_TONG_QU,D,黑龙江省,大庆市,大同区
230621,230600,肇州县,3,ZHAO_ZHOU_XIAN,Z,黑龙江省,大庆市,肇州县
230622,230600,肇源县,3,ZHAO_YUAN_XIAN,Z,黑龙江省,大庆市,肇源县
230623,230600,林甸县,3,LIN_DIAN_XIAN,L,黑龙江省,大庆市,林甸县
230624,230600,杜尔伯特蒙古族自治县,3,DU_ER_BO_TE_MENG_GU_ZU_ZI_ZHI_XIAN,D,黑龙江省,大庆市,杜尔伯特蒙古族自治县
230700,230000,伊春市,2,YI_CHUN_SHI,Y,黑龙江省,伊春市,
230702,230700,伊春区,3,YI_CHUN_QU,Y,黑龙江省,伊春市,伊春区
230703,230700,南岔区,3,NAN_CHA_QU,N,黑龙江省,伊春市,南岔区
230704,230700,友好区,3,YOU_HAO_QU,Y,黑龙江省,伊春市,友好区
230705,230700,西林区,3,XI_LIN_QU,X,黑龙江省,伊春市,西林区
230706,230700,翠峦区,3,CUI_LUAN_QU,C,黑龙江省,伊春市,翠峦区
230707,230700,新青区,3,XIN_QING_QU,X,黑龙江省,伊春市,新青区
230708,230700,美溪区,3,MEI_XI_QU,M,黑龙江省,伊春市,美溪区
230709,230700,金山屯区,3,JIN_SHAN_TUN_QU,J,黑龙江省,伊春市,金山屯区
230710,230700,五营区,3,WU_YING_QU,W,黑龙江省,伊春市,五营区
230711,230700,乌马河区,3,WU_MA_HE_QU,W,黑龙江省,伊春市,乌马河区
230712,230700,汤旺河区,3,TANG_WANG_HE_QU,T,黑龙江省,伊春市,汤旺河区
230713,230700,带岭区,3,DAI_LING_QU,D,黑龙江省,伊春市,带岭区
230714,230700,乌伊岭区,3,WU_YI_LING_QU,W,黑龙江省,伊春市,乌伊岭区
230715,230700,红星区,3,HONG_XING_QU,H,黑龙江省,伊春市,红星区
230716,230700,上甘岭区,3,SHANG_GAN_LING_QU,S,黑龙江省,伊春市,上甘岭区
230781,230700,铁力市,3,TIE_LI_SHI,T,黑龙江省,伊春市,铁力市
230722,230700,嘉荫县,3,JIA_YIN_XIAN,J,黑龙江省,伊春市,嘉荫县
230800,230000,佳木斯市,2,JIA_MU_SI_SHI,J,黑龙江省,佳木斯市,
230804,230800,前进区,3,QIAN_JIN_QU,Q,黑龙江省,佳木斯市,前进区
230803,230800,向阳区,3,XIANG_YANG_QU,X,黑龙江省,佳木斯市,向阳区
230805,230800,东风区,3,DONG_FENG_QU,D,黑龙江省,佳木斯市,东风区
230811,230800,郊区,3,JIAO_QU,J,黑龙江省,佳木斯市,郊区
230881,230800,同江市,3,TONG_JIANG_SHI,T,黑龙江省,佳木斯市,同江市
230882,230800,富锦市,3,FU_JIN_SHI,F,黑龙江省,佳木斯市,富锦市
230883,230800,抚远市,3,FU_YUAN_SHI,F,黑龙江省,佳木斯市,抚远市
230822,230800,桦南县,3,HUA_NAN_XIAN,H,黑龙江省,佳木斯市,桦南县
230826,230800,桦川县,3,HUA_CHUAN_XIAN,H,黑龙江省,佳木斯市,桦川县
230828,230800,汤原县,3,TANG_YUAN_XIAN,T,黑龙江省,佳木斯市,汤原县
230900,230000,七台河市,2,QI_TAI_HE_SHI,Q,黑龙江省,七台河市,
230903,230900,桃山区,3,TAO_SHAN_QU,T,黑龙江省,七台河市,桃山区
230902,230900,新兴区,3,XIN_XING_QU,X,黑龙江省,七台河市,新兴区
230904,230900,茄子河区,3,QIE_ZI_HE_QU,Q,黑龙江省,七台河市,茄子河区
230921,230900,勃利县,3,BO_LI_XIAN,B,黑龙江省,七台河市,勃利县
231000,230000,牡丹江市,2,MU_DAN_JIANG_SHI,M,黑龙江省,牡丹江市,
231002,231000,东安区,3,DONG_AN_QU,D,黑龙江省,牡丹江市,东安区
231003,231000,阳明区,3,YANG_MING_QU,Y,黑龙江省,牡丹江市,阳明区
231004,231000,爱民区,3,AI_MIN_QU,A,黑龙江省,牡丹江市,爱民区
231005,231000,西安区,3,XI_AN_QU,X,黑龙江省,牡丹江市,西安区
231081,231000,绥芬河市,3,SUI_FEN_HE_SHI,S,黑龙江省,牡丹江市,绥芬河市
231083,231000,海林市,3,HAI_LIN_SHI,H,黑龙江省,牡丹江市,海林市
231084,231000,宁安市,3,NING_AN_SHI,N,黑龙江省,牡丹江市,宁安市
231085,231000,穆棱市,3,MU_LENG_SHI,M,黑龙江省,牡丹江市,穆棱市
231086,231000,东宁市,3,DONG_NING_SHI,D,黑龙江省,牡丹江市,东宁市
231025,231000,林口县,3,LIN_KOU_XIAN,L,黑龙江省,牡丹江市,林口县
231100,230000,黑河市,2,HEI_HE_SHI,H,黑龙江省,黑河市,
231102,231100,爱辉区,3,AI_HUI_QU,A,黑龙江省,黑河市,爱辉区
231181,231100,北安市,3,BEI_AN_SHI,B,黑龙江省,黑河市,北安市
231182,231100,五大连池市,3,WU_DA_LIAN_CHI_SHI,W,黑龙江省,黑河市,五大连池市
231121,231100,嫩江县,3,NEN_JIANG_XIAN,N,黑龙江省,黑河市,嫩江县
231123,231100,逊克县,3,XUN_KE_XIAN,X,黑龙江省,黑河市,逊克县
231124,231100,孙吴县,3,SUN_WU_XIAN,S,黑龙江省,黑河市,孙吴县
231200,230000,绥化市,2,SUI_HUA_SHI,S,黑龙江省,绥化市,
231202,231200,北林区,3,BEI_LIN_QU,B,黑龙江省,绥化市,北林区
231281,231200,安达市,3,AN_DA_SHI,A,黑龙江省,绥化市,安达市
231282,231200,肇东市,3,ZHAO_DONG_SHI,Z,黑龙江省,绥化市,肇东市
231283,231200,海伦市,3,HAI_LUN_SHI,H,黑龙江省,绥化市,海伦市
231221,231200,望奎县,3,WANG_KUI_XIAN,W,黑龙江省,绥化市,望奎县
231222,231200,兰西县,3,LAN_XI_XIAN,L,黑龙江省,绥化市,兰西县
231223,231200,青冈县,3,QING_GANG_XIAN,Q,黑龙江省,绥化市,青冈县
231224,231200,庆安县,3,QING_AN_XIAN,Q,黑龙江省,绥化市,庆安县
231225,231200,明水县,3,MING_SHUI_XIAN,M,黑龙江省,绥化市,明水县
231226,231200,绥棱县,3,SUI_LENG_XIAN,S,黑龙江省,绥化市,绥棱县
232700,230000,大兴安岭地区,2,DA_XING_AN_LING_DI_QU,D,黑龙江省,大兴安岭地区,
232721,232700,呼玛县,3,HU_MA_XIAN,H,黑龙江省,大兴安岭地区,呼玛县
232722,232700,塔河县,3,TA_HE_XIAN,T,黑龙江省,大兴安岭地区,塔河县
232723,232700,漠河县,3,MO_HE_XIAN,M,黑龙江省,大兴安岭地区,漠河县
310000,100000,上海,1,SHANG_HAI,S,上海,,
310100,310000,上海市,2,SHANG_HAI_SHI,S,上海,上海市,
310101,310100,黄浦区,3,HUANG_PU_QU,H,上海,上海市,黄浦区
310104,310100,徐汇区,3,XU_HUI_QU,X,上海,上海市,徐汇区
310105,310100,长宁区,3,ZHANG_NING_QU,Z,上海,上海市,长宁区
310106,310100,静安区,3,JING_AN_QU,J,上海,上海市,静安区
310107,310100,普陀区,3,PU_TUO_QU,P,上海,上海市,普陀区
310109,310100,虹口区,3,HONG_KOU_QU,H,上海,上海市,虹口区
310110,310100,杨浦区,3,YANG_PU_QU,Y,上海,上海市,杨浦区
310112,310100,闵行区,3,MIN_XING_QU,M,上海,上海市,闵行区
310113,310100,宝山区,3,BAO_SHAN_QU,B,上海,上海市,宝山区
310114,310100,嘉定区,3,JIA_DING_QU,J,上海,上海市,嘉定区
310115,310100,浦东新区,3,PU_DONG_XIN_QU,P,上海,上海市,浦东新区
310116,310100,金山区,3,JIN_SHAN_QU,J,上海,上海市,金山区
310117,310100,松江区,3,SONG_JIANG_QU,S,上海,上海市,松江区
310118,310100,青浦区,3,QING_PU_QU,Q,上海,上海市,青浦区
310120,310100,奉贤区,3,FENG_XIAN_QU,F,上海,上海市,奉贤区
310151,310100,崇明区,3,CHONG_MING_QU,C,上海,上海市,崇明区
320000,100000,江苏省,1,JIANG_SU_SHENG,J,江苏省,,
320100,320000,南京市,2,NAN_JING_SHI,N,江苏省,南京市,
320102,320100,玄武区,3,XUAN_WU_QU,X,江苏省,南京市,玄武区
320104,320100,秦淮区,3,QIN_HUAI_QU,Q,江苏省,南京市,秦淮区
320105,320100,建邺区,3,JIAN_YE_QU,J,江苏省,南京市,建邺区
320106,320100,鼓楼区,3,GU_LOU_QU,G,江苏省,南京市,鼓楼区
320111,320100,浦口区,3,PU_KOU_QU,P,江苏省,南京市,浦口区
320113,320100,栖霞区,3,QI_XIA_QU,Q,江苏省,南京市,栖霞区
320114,320100,雨花台区,3,YU_HUA_TAI_QU,Y,江苏省,南京市,雨花台区
320115,320100,江宁区,3,JIANG_NING_QU,J,江苏省,南京市,江宁区
320116,320100,六合区,3,LIU_HE_QU,L,江苏省,南京市,六合区
320117,320100,溧水区,3,LI_SHUI_QU,L,江苏省,南京市,溧水区
320118,320100,高淳区,3,GAO_CHUN_QU,G,江苏省,南京市,高淳区
320200,320000,无锡市,2,WU_XI_SHI,W,江苏省,无锡市,
320205,320200,锡山区,3,XI_SHAN_QU,X,江苏省,无锡市,锡山区
320206,320200,惠山区,3,HUI_SHAN_QU,H,江苏省,无锡市,惠山区
320211,320200,滨湖区,3,BIN_HU_QU,B,江苏省,无锡市,滨湖区
320213,320200,梁溪区,3,LIANG_XI_QU,L,江苏省,无锡市,梁溪区
320214,320200,新吴区,3,XIN_WU_QU,X,江苏省,无锡市,新吴区
320281,320200,江阴市,3,JIANG_YIN_SHI,J,江苏省,无锡市,江阴市
320282,320200,宜兴市,3,YI_XING_SHI,Y,江苏省,无锡市,宜兴市
320300,320000,徐州市,2,XU_ZHOU_SHI,X,江苏省,徐州市,
320303,320300,云龙区,3,YUN_LONG_QU,Y,江苏省,徐州市,云龙区
320302,320300,鼓楼区,3,GU_LOU_QU,G,江苏省,徐州市,鼓楼区
320305,320300,贾汪区,3,JIA_WANG_QU,J,江苏省,徐州市,贾汪区
320311,320300,泉山区,3,QUAN_SHAN_QU,Q,江苏省,徐州市,泉山区
320312,320300,铜山区,3,TONG_SHAN_QU,T,江苏省,徐州市,铜山区
320381,320300,新沂市,3,XIN_YI_SHI,X,江苏省,徐州市,新沂市
320382,320300,邳州市,3,PI_ZHOU_SHI,P,江苏省,徐州市,邳州市
320321,320300,丰县,3,FENG_XIAN,F,江苏省,徐州市,丰县
320322,320300,沛县,3,PEI_XIAN,P,江苏省,徐州市,沛县
320324,320300,睢宁县,3,SUI_NING_XIAN,S,江苏省,徐州市,睢宁县
320400,320000,常州市,2,CHANG_ZHOU_SHI,C,江苏省,常州市,
320411,320400,新北区,3,XIN_BEI_QU,X,江苏省,常州市,新北区
320402,320400,天宁区,3,TIAN_NING_QU,T,江苏省,常州市,天宁区
320404,320400,钟楼区,3,ZHONG_LOU_QU,Z,江苏省,常州市,钟楼区
320412,320400,武进区,3,WU_JIN_QU,W,江苏省,常州市,武进区
320413,320400,金坛区,3,JIN_TAN_QU,J,江苏省,常州市,金坛区
320481,320400,溧阳市,3,LI_YANG_SHI,L,江苏省,常州市,溧阳市
320500,320000,苏州市,2,SU_ZHOU_SHI,S,江苏省,苏州市,
320508,320500,姑苏区,3,GU_SU_QU,G,江苏省,苏州市,姑苏区
320505,320500,虎丘区,3,HU_QIU_QU,H,江苏省,苏州市,虎丘区
320506,320500,吴中区,3,WU_ZHONG_QU,W,江苏省,苏州市,吴中区
320507,320500,相城区,3,XIANG_CHENG_QU,X,江苏省,苏州市,相城区
320509,320500,吴江区,3,WU_JIANG_QU,W,江苏省,苏州市,吴江区
320581,320500,常熟市,3,CHANG_SHU_SHI,C,江苏省,苏州市,常熟市
320582,320500,张家港市,3,ZHANG_JIA_GANG_SHI,Z,江苏省,苏州市,张家港市
320583,320500,昆山市,3,KUN_SHAN_SHI,K,江苏省,苏州市,昆山市
320585,320500,太仓市,3,TAI_CANG_SHI,T,江苏省,苏州市,太仓市
320600,320000,南通市,2,NAN_TONG_SHI,N,江苏省,南通市,
320602,320600,崇川区,3,CHONG_CHUAN_QU,C,江苏省,南通市,崇川区
320611,320600,港闸区,3,GANG_ZHA_QU,G,江苏省,南通市,港闸区
320612,320600,通州区,3,TONG_ZHOU_QU,T,江苏省,南通市,通州区
320681,320600,启东市,3,QI_DONG_SHI,Q,江苏省,南通市,启东市
320682,320600,如皋市,3,RU_GAO_SHI,R,江苏省,南通市,如皋市
320684,320600,海门市,3,HAI_MEN_SHI,H,江苏省,南通市,海门市
320621,320600,海安县,3,HAI_AN_XIAN,H,江苏省,南通市,海安县
320623,320600,如东县,3,RU_DONG_XIAN,R,江苏省,南通市,如东县
320700,320000,连云港市,2,LIAN_YUN_GANG_SHI,L,江苏省,连云港市,
320706,320700,海州区,3,HAI_ZHOU_QU,H,江苏省,连云港市,海州区
320703,320700,连云区,3,LIAN_YUN_QU,L,江苏省,连云港市,连云区
320707,320700,赣榆区,3,GAN_YU_QU,G,江苏省,连云港市,赣榆区
320722,320700,东海县,3,DONG_HAI_XIAN,D,江苏省,连云港市,东海县
320723,320700,灌云县,3,GUAN_YUN_XIAN,G,江苏省,连云港市,灌云县
320724,320700,灌南县,3,GUAN_NAN_XIAN,G,江苏省,连云港市,灌南县
320800,320000,淮安市,2,HUAI_AN_SHI,H,江苏省,淮安市,
320803,320800,淮安区,3,HUAI_AN_QU,H,江苏省,淮安市,淮安区
320804,320800,淮阴区,3,HUAI_YIN_QU,H,江苏省,淮安市,淮阴区
320812,320800,清江浦区,3,QING_JIANG_PU_QU,Q,江苏省,淮安市,清江浦区
320813,320800,洪泽区,3,HONG_ZE_QU,H,江苏省,淮安市,洪泽区
320826,320800,涟水县,3,LIAN_SHUI_XIAN,L,江苏省,淮安市,涟水县
320830,320800,盱眙县,3,XU_YI_XIAN,X,江苏省,淮安市,盱眙县
320831,320800,金湖县,3,JIN_HU_XIAN,J,江苏省,淮安市,金湖县
320900,320000,盐城市,2,YAN_CHENG_SHI,Y,江苏省,盐城市,
320902,320900,亭湖区,3,TING_HU_QU,T,江苏省,盐城市,亭湖区
320903,320900,盐都区,3,YAN_DOU_QU,Y,江苏省,盐城市,盐都区
320904,320900,大丰区,3,DA_FENG_QU,D,江苏省,盐城市,大丰区
320981,320900,东台市,3,DONG_TAI_SHI,D,江苏省,盐城市,东台市
320921,320900,响水县,3,XIANG_SHUI_XIAN,X,江苏省,盐城市,响水县
320922,320900,滨海县,3,BIN_HAI_XIAN,B,江苏省,盐城市,滨海县
320923,320900,阜宁县,3,FU_NING_XIAN,F,江苏省,盐城市,阜宁县
320924,320900,射阳县,3,SHE_YANG_XIAN,S,江苏省,盐城市,射阳县
320925,320900,建湖县,3,JIAN_HU_XIAN,J,江苏省,盐城市,建湖县
321000,320000,扬州市,2,YANG_ZHOU_SHI,Y,江苏省,扬州市,
321003,321000,邗江区,3,HAN_JIANG_QU,H,江苏省,扬州市,邗江区
321002,321000,广陵区,3,GUANG_LING_QU,G,江苏省,扬州市,广陵区
321012,321000,江都区,3,JIANG_DOU_QU,J,江苏省,扬州市,江都区
321081,321000,仪征市,3,YI_ZHENG_SHI,Y,江苏省,扬州市,仪征市
321084,321000,高邮市,3,GAO_YOU_SHI,G,江苏省,扬州市,高邮市
321023,321000,宝应县,3,BAO_YING_XIAN,B,江苏省,扬州市,宝应县
321100,320000,镇江市,2,ZHEN_JIANG_SHI,Z,江苏省,镇江市,
321102,321100,京口区,3,JING_KOU_QU,J,江苏省,镇江市,京口区
321111,321100,润州区,3,RUN_ZHOU_QU,R,江苏省,镇江市,润州区
321112,321100,丹徒区,3,DAN_TU_QU,D,江苏省,镇江市,丹徒区
321181,321100,丹阳市,3,DAN_YANG_SHI,D,江苏省,镇江市,丹阳市
321182,321100,扬中市,3,YANG_ZHONG_SHI,Y,江苏省,镇江市,扬中市
321183,321100,句容市,3,JU_RONG_SHI,J,江苏省,镇江市,句容市
321200,320000,泰州市,2,TAI_ZHOU_SHI,T,江苏省,泰州市,
321202,321200,海陵区,3,HAI_LING_QU,H,江苏省,泰州市,海陵区
321203,321200,高港区,3,GAO_GANG_QU,G,江苏省,泰州市,高港区
321204,321200,姜堰区,3,JIANG_YAN_QU,J,江苏省,泰州市,姜堰区
321281,321200,兴化市,3,XING_HUA_SHI,X,江苏省,泰州市,兴化市
321282,321200,靖江市,3,JING_JIANG_SHI,J,江苏省,泰州市,靖江市
321283,321200,泰兴市,3,TAI_XING_SHI,T,江苏省,泰州市,泰兴市
321300,320000,宿迁市,2,SU_QIAN_SHI,S,江苏省,宿迁市,
321302,321300,宿城区,3,SU_CHENG_QU,S,江苏省,宿迁市,宿城区
321311,321300,宿豫区,3,SU_YU_QU,S,江苏省,宿迁市,宿豫区
321322,321300,沭阳县,3,SHU_YANG_XIAN,S,江苏省,宿迁市,沭阳县
321323,321300,泗阳县,3,SI_YANG_XIAN,S,江苏省,宿迁市,泗阳县
321324,321300,泗洪县,3,SI_HONG_XIAN,S,江苏省,宿迁市,泗洪县
330000,100000,浙江省,1,ZHE_JIANG_SHENG,Z,浙江省,,
330100,330000,杭州市,2,HANG_ZHOU_SHI,H,浙江省,杭州市,
330105,330100,拱墅区,3,GONG_SHU_QU,G,浙江省,杭州市,拱墅区
330102,330100,上城区,3,SHANG_CHENG_QU,S,浙江省,杭州市,上城区
330103,330100,下城区,3,XIA_CHENG_QU,X,浙江省,杭州市,下城区
330104,330100,江干区,3,JIANG_GAN_QU,J,浙江省,杭州市,江干区
330106,330100,西湖区,3,XI_HU_QU,X,浙江省,杭州市,西湖区
330108,330100,滨江区,3,BIN_JIANG_QU,B,浙江省,杭州市,滨江区
330109,330100,萧山区,3,XIAO_SHAN_QU,X,浙江省,杭州市,萧山区
330110,330100,余杭区,3,YU_HANG_QU,Y,浙江省,杭州市,余杭区
330111,330100,富阳区,3,FU_YANG_QU,F,浙江省,杭州市,富阳区
330182,330100,建德市,3,JIAN_DE_SHI,J,浙江省,杭州市,建德市
330185,330100,临安市,3,LIN_AN_SHI,L,浙江省,杭州市,临安市
330122,330100,桐庐县,3,TONG_LU_XIAN,T,浙江省,杭州市,桐庐县
330127,330100,淳安县,3,CHUN_AN_XIAN,C,浙江省,杭州市,淳安县
330200,330000,宁波市,2,NING_BO_SHI,N,浙江省,宁波市,
330203,330200,海曙区,3,HAI_SHU_QU,H,浙江省,宁波市,海曙区
330205,330200,江北区,3,JIANG_BEI_QU,J,浙江省,宁波市,江北区
330206,330200,北仑区,3,BEI_LUN_QU,B,浙江省,宁波市,北仑区
330211,330200,镇海区,3,ZHEN_HAI_QU,Z,浙江省,宁波市,镇海区
330212,330200,鄞州区,3,YIN_ZHOU_QU,Y,浙江省,宁波市,鄞州区
330213,330200,奉化区,3,FENG_HUA_QU,F,浙江省,宁波市,奉化区
330281,330200,余姚市,3,YU_YAO_SHI,Y,浙江省,宁波市,余姚市
330282,330200,慈溪市,3,CI_XI_SHI,C,浙江省,宁波市,慈溪市
330225,330200,象山县,3,XIANG_SHAN_XIAN,X,浙江省,宁波市,象山县
330226,330200,宁海县,3,NING_HAI_XIAN,N,浙江省,宁波市,宁海县
330300,330000,温州市,2,WEN_ZHOU_SHI,W,浙江省,温州市,
330302,330300,鹿城区,3,LU_CHENG_QU,L,浙江省,温州市,鹿城区
330303,330300,龙湾区,3,LONG_WAN_QU,L,浙江省,温州市,龙湾区
330304,330300,瓯海区,3,OU_HAI_QU,O,浙江省,温州市,瓯海区
330305,330300,洞头区,3,DONG_TOU_QU,D,浙江省,温州市,洞头区
330381,330300,瑞安市,3,RUI_AN_SHI,R,浙江省,温州市,瑞安市
330382,330300,乐清市,3,LE_QING_SHI,L,浙江省,温州市,乐清市
330324,330300,永嘉县,3,YONG_JIA_XIAN,Y,浙江省,温州市,永嘉县
330326,330300,平阳县,3,PING_YANG_XIAN,P,浙江省,温州市,平阳县
330327,330300,苍南县,3,CANG_NAN_XIAN,C,浙江省,温州市,苍南县
330328,330300,文成县,3,WEN_CHENG_XIAN,W,浙江省,温州市,文成县
330329,330300,泰顺县,3,TAI_SHUN_XIAN,T,浙江省,温州市,泰顺县
330400,330000,嘉兴市,2,JIA_XING_SHI,J,浙江省,嘉兴市,
330402,330400,南湖区,3,NAN_HU_QU,N,浙江省,嘉兴市,南湖区
330411,330400,秀洲区,3,XIU_ZHOU_QU,X,浙江省,嘉兴市,秀洲区
330481,330400,海宁市,3,HAI_NING_SHI,H,浙江省,嘉兴市,海宁市
330482,330400,平湖市,3,PING_HU_SHI,P,浙江省,嘉兴市,平湖市
330483,330400,桐乡市,3,TONG_XIANG_SHI,T,浙江省,嘉兴市,桐乡市
330421,330400,嘉善县,3,JIA_SHAN_XIAN,J,浙江省,嘉兴市,嘉善县
330424,330400,海盐县,3,HAI_YAN_XIAN,H,浙江省,嘉兴市,海盐县
330500,330000,湖州市,2,HU_ZHOU_SHI,H,浙江省,湖州市,
330502,330500,吴兴区,3,WU_XING_QU,W,浙江省,湖州市,吴兴区
330503,330500,南浔区,3,NAN_XUN_QU,N,浙江省,湖州市,南浔区
330521,330500,德清县,3,DE_QING_XIAN,D,浙江省,湖州市,德清县
330522,330500,长兴县,3,ZHANG_XING_XIAN,Z,浙江省,湖州市,长兴县
330523,330500,安吉县,3,AN_JI_XIAN,A,浙江省,湖州市,安吉县
330600,330000,绍兴市,2,SHAO_XING_SHI,S,浙江省,绍兴市,
330602,330600,越城区,3,YUE_CHENG_QU,Y,浙江省,绍兴市,越城区
330603,330600,柯桥区,3,KE_QIAO_QU,K,浙江省,绍兴市,柯桥区
330604,330600,上虞区,3,SHANG_YU_QU,S,浙江省,绍兴市,上虞区
330681,330600,诸暨市,3,ZHU_JI_SHI,Z,浙江省,绍兴市,诸暨市
330683,330600,嵊州市,3,SHENG_ZHOU_SHI,S,浙江省,绍兴市,嵊州市
330624,330600,新昌县,3,XIN_CHANG_XIAN,X,浙江省,绍兴市,新昌县
330700,330000,金华市,2,JIN_HUA_SHI,J,浙江省,金华市,
330702,330700,婺城区,3,WU_CHENG_QU,W,浙江省,金华市,婺城区
330703,330700,金东区,3,JIN_DONG_QU,J,浙江省,金华市,金东区
330781,330700,兰溪市,3,LAN_XI_SHI,L,浙江省,金华市,兰溪市
330782,330700,义乌市,3,YI_WU_SHI,Y,浙江省,金华市,义乌市
330783,330700,东阳市,3,DONG_YANG_SHI,D,浙江省,金华市,东阳市
330784,330700,永康市,3,YONG_KANG_SHI,Y,浙江省,金华市,永康市
330723,330700,武义县,3,WU_YI_XIAN,W,浙江省,金华市,武义县
330726,330700,浦江县,3,PU_JIANG_XIAN,P,浙江省,金华市,浦江县
330727,330700,磐安县,3,PAN_AN_XIAN,P,浙江省,金华市,磐安县
330800,330000,衢州市,2,QU_ZHOU_SHI,Q,浙江省,衢州市,
330802,330800,柯城区,3,KE_CHENG_QU,K,浙江省,衢州市,柯城区
330803,330800,衢江区,3,QU_JIANG_QU,Q,浙江省,衢州市,衢江区
330881,330800,江山市,3,JIANG_SHAN_SHI,J,浙江省,衢州市,江山市
330822,330800,常山县,3,CHANG_SHAN_XIAN,C,浙江省,衢州市,常山县
330824,330800,开化县,3,KAI_HUA_XIAN,K,浙江省,衢州市,开化县
330825,330800,龙游县,3,LONG_YOU_XIAN,L,浙江省,衢州市,龙游县
330900,330000,舟山市,2,ZHOU_SHAN_SHI,Z,浙江省,舟山市,
330902,330900,定海区,3,DING_HAI_QU,D,浙江省,舟山市,定海区
330903,330900,普陀区,3,PU_TUO_QU,P,浙江省,舟山市,普陀区
330921,330900,岱山县,3,DAI_SHAN_XIAN,D,浙江省,舟山市,岱山县
330922,330900,嵊泗县,3,SHENG_SI_XIAN,S,浙江省,舟山市,嵊泗县
331000,330000,台州市,2,TAI_ZHOU_SHI,T,浙江省,台州市,
331002,331000,椒江区,3,JIAO_JIANG_QU,J,浙江省,台州市,椒江区
331003,331000,黄岩区,3,HUANG_YAN_QU,H,浙江省,台州市,黄岩区
331004,331000,路桥区,3,LU_QIAO_QU,L,浙江省,台州市,路桥区
331081,331000,温岭市,3,WEN_LING_SHI,W,浙江省,台州市,温岭市
331082,331000,临海市,3,LIN_HAI_SHI,L,浙江省,台州市,临海市
331083,331000,玉环市,3,YU_HUAN_SHI,Y,浙江省,台州市,玉环市
331022,331000,三门县,3,SAN_MEN_XIAN,S,浙江省,台州市,三门县
331023,331000,天台县,3,TIAN_TAI_XIAN,T,浙江省,台州市,天台县
331024,331000,仙居县,3,XIAN_JU_XIAN,X,浙江省,台州市,仙居县
331100,330000,丽水市,2,LI_SHUI_SHI,L,浙江省,丽水市,
331102,331100,莲都区,3,LIAN_DOU_QU,L,浙江省,丽水市,莲都区
331181,331100,龙泉市,3,LONG_QUAN_SHI,L,浙江省,丽水市,龙泉市
331121,331100,青田县,3,QING_TIAN_XIAN,Q,浙江省,丽水市,青田县
331122,331100,缙云县,3,JIN_YUN_XIAN,J,浙江省,丽水市,缙云县
331123,331100,遂昌县,3,SUI_CHANG_XIAN,S,浙江省,丽水市,遂昌县
331124,331100,松阳县,3,SONG_YANG_XIAN,S,浙江省,丽水市,松阳县
331125,331100,云和县,3,YUN_HE_XIAN,Y,浙江省,丽水市,云和县
331126,331100,庆元县,3,QING_YUAN_XIAN,Q,浙江省,丽水市,庆元县
